"","DG_Down","DG_Up","Hippo_Down","Hippo_Up","Int_DdHd","Int_DdHu","Int_DuHd","Int_DuHu","Description"
"GO:0004385",0.487840093111128,0.463766355824908,0.00189522667705482,0.451941945923169,NA,NA,NA,NA,"guanylate kinase activity"
"GO:0004435",0.487840093111128,0.12059244011329,0.445337106519218,0.451941945923169,NA,NA,NA,NA,"phosphatidylinositol phospholipase C activity"
"GO:0005346",0.487840093111128,NA,0.445337106519218,NA,NA,NA,NA,NA,"purine ribonucleotide transmembrane transporter activity"
"GO:0005501",0.487840093111128,0.0201135909184476,0.445337106519218,0.113786940173728,NA,0.112877214282975,NA,NA,"retinoid binding"
"GO:0015216",0.487840093111128,NA,0.445337106519218,NA,NA,NA,NA,NA,"purine nucleotide transmembrane transporter activity"
"GO:0015271",0.487840093111128,0.12059244011329,0.110092994478015,0.451941945923169,NA,NA,NA,NA,"outward rectifier potassium channel activity"
"GO:0016273",0.487840093111128,NA,0.110092994478015,0.451941945923169,NA,NA,NA,NA,"arginine N-methyltransferase activity"
"GO:0016274",0.487840093111128,NA,0.110092994478015,0.451941945923169,NA,NA,NA,NA,"protein-arginine N-methyltransferase activity"
"GO:0016671",0.487840093111128,0.463766355824908,0.110092994478015,0.451941945923169,NA,NA,NA,NA,"oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor"
"GO:0016801",0.487840093111128,NA,NA,0.451941945923169,NA,0.112877214282975,NA,NA,"hydrolase activity, acting on ether bonds"
"GO:0034236",0.487840093111128,0.463766355824908,0.445337106519218,NA,NA,NA,NA,NA,"protein kinase A catalytic subunit binding"
"GO:0034595",0.487840093111128,0.12059244011329,0.445337106519218,NA,NA,NA,NA,0.0604370952698736,"phosphatidylinositol phosphate 5-phosphatase activity"
"GO:0035586",0.487840093111128,0.463766355824908,0.110092994478015,0.451941945923169,NA,NA,NA,NA,"purinergic receptor activity"
"GO:0043047",0.487840093111128,0.463766355824908,NA,0.451941945923169,NA,NA,NA,NA,"single-stranded telomeric DNA binding"
"GO:0005272",0.489328761607183,0.192100470273773,0.77114401861856,0.77790168806757,0.146644722432564,NA,NA,NA,"sodium channel activity"
"GO:0016684",0.489328761607183,0.789697422149653,0.77114401861856,0.434750702024561,0.146644722432564,NA,NA,NA,"oxidoreductase activity, acting on peroxide as acceptor"
"GO:0031492",0.506866364458933,NA,0.782136235811697,NA,NA,NA,NA,NA,"nucleosomal DNA binding"
"GO:0061135",0.507355041893982,0.0208726241897014,0.843859191623508,0.0474471468387441,NA,NA,NA,0.0483157075085257,"endopeptidase regulator activity"
"GO:0016627",0.514116348937395,0.727255406607855,NA,0.444526192766591,NA,0.0879918943762748,NA,NA,"oxidoreductase activity, acting on the CH-CH group of donors"
"GO:0031434",0.514116348937395,0.727255406607855,0.0023885085926061,0.918727898112111,NA,0.393393245918783,0.031949022533585,NA,"mitogen-activated protein kinase kinase binding"
"GO:0042054",0.514116348937395,0.727255406607855,0.431795899010918,0.709065137544448,NA,NA,0.245668584843608,NA,"histone methyltransferase activity"
"GO:0051287",0.514116348937395,NA,0.698648696929303,0.709065137544448,NA,0.0879918943762748,NA,0.229087590704946,"NAD binding"
"GO:0001223",0.51563205902543,NA,NA,NA,NA,NA,0.0705688536561988,NA,"transcription coactivator binding"
"GO:0004551",0.51563205902543,0.490918599451159,NA,NA,NA,0.12169248433892,NA,NA,"nucleotide diphosphatase activity"
"GO:0004602",0.51563205902543,0.490918599451159,NA,0.130295846960943,NA,NA,NA,NA,"glutathione peroxidase activity"
"GO:0004622",0.51563205902543,NA,NA,0.478745787503354,NA,NA,NA,NA,"lysophospholipase activity"
"GO:0004675",0.51563205902543,NA,0.471936770036183,0.478745787503354,NA,NA,NA,NA,"transmembrane receptor protein serine/threonine kinase activity"
"GO:0008143",0.51563205902543,NA,NA,0.478745787503354,NA,NA,NA,NA,"poly(A) binding"
"GO:0008569",0.51563205902543,0.490918599451159,NA,0.130295846960943,NA,NA,NA,NA,"ATP-dependent microtubule motor activity, minus-end-directed"
"GO:0015299",0.51563205902543,0.490918599451159,NA,NA,NA,NA,NA,NA,"solute:proton antiporter activity"
"GO:0016854",0.51563205902543,NA,0.126141144315639,NA,NA,NA,NA,NA,"racemase and epimerase activity"
"GO:0017160",0.51563205902543,NA,0.471936770036183,NA,NA,NA,NA,NA,"Ral GTPase binding"
"GO:0019840",0.51563205902543,0.0251839830319695,0.471936770036183,0.130295846960943,NA,0.12169248433892,NA,NA,"isoprenoid binding"
"GO:0031210",0.51563205902543,0.137939432309894,NA,0.130295846960943,NA,NA,NA,NA,"phosphatidylcholine binding"
"GO:0031386",0.51563205902543,NA,0.471936770036183,NA,NA,NA,NA,NA,"protein tag"
"GO:0035613",0.51563205902543,NA,0.471936770036183,0.478745787503354,NA,NA,NA,NA,"RNA stem-loop binding"
"GO:0050780",0.51563205902543,NA,NA,0.130295846960943,NA,NA,NA,0.0653082414103561,"dopamine receptor binding"
"GO:0050997",0.51563205902543,0.137939432309894,NA,0.130295846960943,NA,NA,NA,NA,"quaternary ammonium group binding"
"GO:0031072",0.516736899950148,0.449115478764085,0.888867689354659,0.968664846646705,0.430028202930947,0.65434904486982,NA,0.104363301075569,"heat shock protein binding"
"GO:0003713",0.52009495014635,0.949286806853939,0.86768836381144,0.987238664034565,0.389855747430703,NA,0.420764470664669,0.737859738644505,"transcription coactivator activity"
"GO:0003712",0.522937568078503,0.384862014986265,0.71783428471534,0.918396428518392,0.202010986104046,0.936916083319955,0.714191863789425,0.671991317505047,"transcription cofactor activity"
"GO:0004003",0.524006687126065,NA,NA,0.799127831123972,NA,NA,NA,NA,"ATP-dependent DNA helicase activity"
"GO:0004867",0.524006687126065,0.00479719921523325,0.792601389795123,0.204151781635258,NA,NA,NA,0.153280244896369,"serine-type endopeptidase inhibitor activity"
"GO:0005544",0.524006687126065,0.0760496375204094,0.792601389795123,NA,NA,NA,NA,0.153280244896369,"calcium-dependent phospholipid binding"
"GO:0015294",0.527591428429084,0.737324634107284,0.709018476311449,0.719334704923792,NA,NA,NA,NA,"solute:cation symporter activity"
"GO:0000993",0.540741214354239,NA,0.802564709163574,NA,NA,0.280841353692409,NA,NA,"RNA polymerase II core binding"
"GO:0015370",0.540741214354239,0.8201005516581,0.473775170004713,0.484214239616778,NA,NA,NA,NA,"solute:sodium symporter activity"
"GO:0070405",0.540741214354239,0.232177140359112,0.802564709163574,0.484214239616778,NA,NA,0.169670132905839,NA,"ammonium ion binding"
"GO:0015293",0.541747297261473,0.486574198651163,0.667976845673226,0.681069718008719,NA,NA,NA,NA,"symporter activity"
"GO:0001530",0.541918186482398,0.516698214100452,NA,0.504240938235561,NA,NA,NA,NA,"lipopolysaccharide binding"
"GO:0004529",0.541918186482398,NA,0.49726299649919,NA,NA,NA,NA,NA,"exodeoxyribonuclease activity"
"GO:0004629",0.541918186482398,0.155783609010347,0.49726299649919,0.504240938235561,NA,NA,NA,NA,"phospholipase C activity"
"GO:0008157",0.541918186482398,NA,0.142695826017089,NA,NA,NA,NA,NA,"protein phosphatase 1 binding"
"GO:0016229",0.541918186482398,0.516698214100452,0.49726299649919,0.504240938235561,NA,NA,NA,0.0701545519457332,"steroid dehydrogenase activity"
"GO:0016307",0.541918186482398,NA,0.142695826017089,NA,0.0712840822080113,0.130420911948756,NA,NA,"phosphatidylinositol phosphate kinase activity"
"GO:0016405",0.541918186482398,0.516698214100452,NA,0.504240938235561,NA,NA,NA,NA,"CoA-ligase activity"
"GO:0016895",0.541918186482398,NA,0.49726299649919,NA,NA,NA,NA,NA,"exodeoxyribonuclease activity, producing 5'-phosphomonoesters"
"GO:0030215",0.541918186482398,0.155783609010347,NA,NA,NA,NA,NA,NA,"semaphorin receptor binding"
"GO:0030275",0.541918186482398,NA,0.0268130541069386,NA,NA,NA,NA,NA,"LRR domain binding"
"GO:0031420",0.541918186482398,0.516698214100452,NA,0.147308827984661,NA,NA,NA,0.00230620445046004,"alkali metal ion binding"
"GO:0038191",0.541918186482398,0.0308743721071776,NA,0.504240938235561,NA,NA,NA,NA,"neuropilin binding"
"GO:0050431",0.541918186482398,NA,NA,0.147308827984661,NA,NA,NA,NA,"transforming growth factor beta binding"
"GO:0098847",0.541918186482398,0.516698214100452,NA,0.504240938235561,NA,NA,NA,NA,"sequence-specific single stranded DNA binding"
"GO:0015291",0.545807495079978,0.199615379730084,0.867968271109351,0.288230350996544,NA,0.723084714092792,NA,NA,"secondary active transmembrane transporter activity"
"GO:0015081",0.552927848589439,0.312605485894296,0.818090608467654,0.655692734714396,0.382638714097785,NA,NA,0.0806007075585061,"sodium ion transmembrane transporter activity"
"GO:0070851",0.552936336830113,0.712882748076584,0.865973915821841,0.69023459804536,NA,0.513495723652943,NA,NA,"growth factor receptor binding"
"GO:0022804",0.553105830747381,0.578367898409263,0.844187918876201,0.407664299315808,NA,0.181010712991439,0.718302888270739,0.108678008134983,"active transmembrane transporter activity"
"GO:0004536",0.553904605092901,0.936544552754575,0.728863708377477,0.738958779533609,NA,NA,NA,NA,"deoxyribonuclease activity"
"GO:0035257",0.554168010757326,0.479999688024512,0.165799895402719,0.607660714038674,0.495826788779699,NA,0.16327650766492,NA,"nuclear hormone receptor binding"
"GO:0031625",0.555898957045854,0.24826080419074,0.37049929195806,0.512357786288568,0.751831639915628,0.481685757664544,0.773564503919328,0.746081289952735,"ubiquitin protein ligase binding"
"GO:0032451",0.557063516954266,0.245862544212113,0.22149067596869,NA,NA,NA,NA,NA,"demethylase activity"
"GO:0033293",0.557063516954266,0.245862544212113,NA,0.0010868805728209,NA,0.0445872797019922,0.174342175959953,0.162052589866108,"monocarboxylic acid binding"
"GO:0048487",0.557063516954266,NA,0.22149067596869,NA,NA,NA,NA,NA,"beta-tubulin binding"
"GO:0000049",0.56672947522563,0.519063732841348,0.929857086794513,0.933545012082133,NA,NA,NA,0.245004720093455,"tRNA binding"
"GO:0003951",0.566779942500811,NA,NA,NA,NA,NA,NA,NA,"NAD+ kinase activity"
"GO:0004012",0.566779942500811,0.541174477736883,0.521376645876335,NA,0.0761800869600047,NA,NA,0.0749761513652523,"phospholipid-translocating ATPase activity"
"GO:0004438",0.566779942500811,0.174030523190427,NA,NA,NA,0.139063345197905,NA,0.0749761513652523,"phosphatidylinositol-3-phosphatase activity"
"GO:0008353",0.566779942500811,NA,0.521376645876335,NA,0.0761800869600047,NA,NA,NA,"RNA polymerase II carboxy-terminal domain kinase activity"
"GO:0016646",0.566779942500811,NA,NA,0.164737454921983,NA,NA,NA,NA,"oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor"
"GO:0017136",0.566779942500811,0.541174477736883,NA,NA,NA,NA,NA,NA,"NAD-dependent histone deacetylase activity"
"GO:0031489",0.566779942500811,NA,NA,0.528491187043675,NA,NA,NA,NA,"myosin V binding"
"GO:0050811",0.566779942500811,0.541174477736883,0.521376645876335,NA,NA,NA,NA,NA,"GABA receptor binding"
"GO:0052744",0.566779942500811,0.174030523190427,NA,NA,NA,0.139063345197905,NA,0.0749761513652523,"phosphatidylinositol monophosphate phosphatase activity"
"GO:0106018",0.566779942500811,0.174030523190427,0.521376645876335,NA,NA,NA,NA,0.0749761513652523,"phosphatidylinositol-3,5-bisphosphate phosphatase activity"
"GO:0004386",0.570684022416425,0.964906784613307,0.953906120281365,0.773483582922376,NA,0.731340646014371,NA,NA,"helicase activity"
"GO:0061134",0.572507510076618,0.0452340293104218,0.829348507879672,0.0375889839202833,0.0860591813066067,NA,NA,0.0123219275461943,"peptidase regulator activity"
"GO:0035258",0.574870802789219,0.0796898549301213,0.0634136994357111,0.294316540641793,NA,NA,0.341428573891961,NA,"steroid hormone receptor binding"
"GO:0004252",0.579325743842747,0.00160889130431748,NA,5.77864380950246e-05,NA,NA,NA,0.248933235989248,"serine-type endopeptidase activity"
"GO:0016741",0.584621708046781,0.254617153866995,0.811287201192923,0.958746138832187,NA,NA,0.0907960179387554,0.258277418714525,"transferase activity, transferring one-carbon groups"
"GO:0019894",0.588454974412715,0.0335439670225379,0.829678204996755,0.835696977842596,0.17332587637886,NA,NA,NA,"kinesin binding"
"GO:0044390",0.588454974412715,0.273573856145618,0.520171205072713,0.530904700031301,NA,NA,0.183608744857667,NA,"ubiquitin-like protein conjugating enzyme binding"
"GO:1990939",0.588454974412715,0.55002179507597,NA,0.00737586271053469,NA,NA,NA,NA,"ATP-dependent microtubule motor activity"
"GO:0000062",0.590294393331363,0.564413177481583,NA,0.0403946709512582,NA,NA,NA,NA,"fatty-acyl-CoA binding"
"GO:0001968",0.590294393331363,0.0440863145588172,NA,0.55155721886159,NA,0.147620623962143,NA,NA,"fibronectin binding"
"GO:0004550",0.590294393331363,NA,NA,0.55155721886159,NA,NA,NA,NA,"nucleoside diphosphate kinase activity"
"GO:0005164",0.590294393331363,NA,0.54433567453136,0.55155721886159,NA,NA,NA,NA,"tumor necrosis factor receptor binding"
"GO:0005520",0.590294393331363,0.0440863145588172,NA,0.182500709774944,NA,0.000485625545185893,NA,NA,"insulin-like growth factor binding"
"GO:0015215",0.590294393331363,NA,0.54433567453136,NA,NA,NA,NA,NA,"nucleotide transmembrane transporter activity"
"GO:0015295",0.590294393331363,0.564413177481583,NA,NA,NA,NA,NA,NA,"solute:proton symporter activity"
"GO:0015301",0.590294393331363,0.192593981566372,NA,0.182500709774944,NA,NA,NA,NA,"anion:anion antiporter activity"
"GO:0034979",0.590294393331363,0.564413177481583,NA,NA,NA,NA,NA,NA,"NAD-dependent protein deacetylase activity"
"GO:0070530",0.590294393331363,0.00724552672418629,0.54433567453136,6.96474027516789e-05,NA,NA,NA,NA,"K63-linked polyubiquitin modification-dependent protein binding"
"GO:0000989",0.600800404236056,0.454381235467,0.67830121241543,0.974290639845753,0.26437059785266,0.960580242247947,0.773525373734788,0.734061893225756,"transcription factor activity, transcription factor binding"
"GO:0043492",0.601014962027303,0.870457577918605,0.845113520374628,0.696557747895079,0.39885058500338,0.246761755087869,0.418635568876382,0.00151409676155167,"ATPase activity, coupled to movement of substances"
"GO:0016829",0.602827946552848,0.970015561687537,0.989980235217935,0.214517915192636,0.511724797999243,0.0453150215813516,0.534208712511616,0.0327078493015752,"lyase activity"
"GO:0031593",0.603519973414299,0.00994305090071803,0.837863207700608,0.00183219299761198,NA,NA,NA,NA,"polyubiquitin modification-dependent protein binding"
"GO:0050681",0.603519973414299,0.565020009641839,0.0991950414691845,0.843749234361869,NA,NA,0.188203552337471,NA,"androgen receptor binding"
"GO:0004709",0.603814667160345,0.325788874627027,0.00548717344402559,0.774704597383254,NA,0.434491923326803,0.00397467564837859,NA,"MAP kinase kinase kinase activity"
"GO:0140097",0.608036772254753,0.957645019416085,0.943367741457376,0.226581257028389,NA,NA,NA,NA,"catalytic activity, acting on DNA"
"GO:0000339",0.612534441821976,0.586476785226055,NA,NA,NA,NA,NA,0.0845457117501788,"RNA cap binding"
"GO:0004033",0.612534441821976,0.586476785226055,NA,0.573496765419143,0.0858960564703738,NA,NA,NA,"aldo-keto reductase (NADP) activity"
"GO:0005158",0.612534441821976,0.586476785226055,0.566195273514426,0.200524473940728,NA,0.156093579986377,NA,NA,"insulin receptor binding"
"GO:0005248",0.612534441821976,0.0515829415388857,NA,0.573496765419143,NA,NA,NA,NA,"voltage-gated sodium channel activity"
"GO:0015101",0.612534441821976,0.586476785226055,0.194582090802297,NA,NA,NA,0.0912787114638328,NA,"organic cation transmembrane transporter activity"
"GO:0017147",0.612534441821976,NA,0.194582090802297,0.573496765419143,NA,NA,0.0912787114638328,NA,"Wnt-protein binding"
"GO:0031690",0.612534441821976,NA,0.566195273514426,0.573496765419143,NA,NA,NA,NA,"adrenergic receptor binding"
"GO:0034237",0.612534441821976,0.586476785226055,NA,0.573496765419143,NA,NA,NA,NA,"protein kinase A regulatory subunit binding"
"GO:0070325",0.612534441821976,NA,NA,0.573496765419143,NA,0.156093579986377,NA,NA,"lipoprotein particle receptor binding"
"GO:0140142",0.612534441821976,NA,0.00752974130532166,0.573496765419143,NA,NA,NA,NA,"nucleocytoplasmic carrier activity"
"GO:1901618",0.612534441821976,0.211395453570037,0.566195273514426,0.200524473940728,NA,NA,NA,NA,"organic hydroxy compound transmembrane transporter activity"
"GO:0051219",0.615700175941753,0.567891908289538,0.773500567512778,0.543944280927344,0.0373346272132445,0.112935240242764,0.00417483736121291,NA,"phosphoprotein binding"
"GO:0019905",0.616850118129255,0.561283072168852,0.893801328400042,0.900145819996424,NA,0.181298656629157,NA,0.0616517093749948,"syntaxin binding"
"GO:0000988",0.617503959855697,0.471248816011925,0.692664944250536,0.959616294672098,0.269060283176976,0.961923058240786,0.777399977630181,0.738171268495954,"transcription factor activity, protein binding"
"GO:0016776",0.618164108537567,0.861335578864024,0.106898346226277,0.560392502980355,NA,NA,NA,NA,"phosphotransferase activity, phosphate group as acceptor"
"GO:0043621",0.618164108537567,0.301584968660421,0.273503443852659,0.560392502980355,NA,0.315937742163695,NA,NA,"protein self-association"
"GO:0044389",0.618824597844688,0.302251067909875,0.430357952787771,0.573376345920692,0.766153196797785,0.509260968054473,0.787464311776646,0.760500808059582,"ubiquitin-like protein ligase binding"
"GO:0000977",0.621339386967326,0.959330444750972,0.231638846423428,0.856183382381244,0.60950478423773,0.339511578673916,0.644117674388801,0.870471798484382,"RNA polymerase II regulatory region sequence-specific DNA binding"
"GO:0000976",0.625581276359723,0.967614165466459,0.383401766858052,0.954148695129035,0.685662729769825,0.454065893067057,0.239242834556863,0.905225976732432,"transcription regulatory region sequence-specific DNA binding"
"GO:0004520",0.632388668532994,0.868372675147534,0.853074024319656,0.574632001300408,NA,NA,NA,NA,"endodeoxyribonuclease activity"
"GO:0018024",0.632388668532994,0.593925920090671,0.853074024319656,0.858691090796545,NA,NA,NA,NA,"histone-lysine N-methyltransferase activity"
"GO:0048306",0.632388668532994,0.132821063765654,0.286723494142793,0.121101451624828,0.186357021068706,NA,NA,0.183594346841097,"calcium-dependent protein binding"
"GO:0000217",0.633569051999691,0.230363518837911,0.587008000277868,0.594364748715544,NA,NA,NA,NA,"DNA secondary structure binding"
"GO:0001205",0.633569051999691,NA,NA,0.594364748715544,NA,NA,NA,0.0892939186394411,"transcriptional activator activity, RNA polymerase II distal enhancer sequence-specific DNA binding"
"GO:0004364",0.633569051999691,0.059650931427042,NA,0.218741049380329,NA,NA,NA,NA,"glutathione transferase activity"
"GO:0008266",0.633569051999691,NA,NA,NA,NA,NA,NA,NA,"poly(U) RNA binding"
"GO:0016769",0.633569051999691,0.059650931427042,NA,0.218741049380329,NA,0.164483036962653,NA,0.0892939186394411,"transferase activity, transferring nitrogenous groups"
"GO:0016814",0.633569051999691,0.607424624425357,NA,0.594364748715544,NA,NA,NA,NA,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in cyclic amidines"
"GO:0016878",0.633569051999691,0.607424624425357,0.587008000277868,0.594364748715544,NA,NA,NA,NA,"acid-thiol ligase activity"
"GO:0070064",0.633569051999691,NA,0.212378918535917,NA,0.090716279547423,NA,NA,NA,"proline-rich region binding"
"GO:0070628",0.633569051999691,NA,0.587008000277868,NA,NA,NA,NA,NA,"proteasome binding"
"GO:0097602",0.633569051999691,NA,NA,0.218741049380329,NA,0.164483036962653,NA,NA,"cullin family protein binding"
"GO:0140103",0.633569051999691,NA,0.0012617784714858,NA,NA,NA,NA,NA,"catalytic activity, acting on a glycoprotein"
"GO:0001012",0.635199076451746,0.962156532090372,0.242677308934411,0.863672088052263,0.613758050481239,0.345438494711554,0.648334514470138,0.872542921454439,"RNA polymerase II regulatory region DNA binding"
"GO:0016810",0.637294265985762,0.394496592268231,0.20290865729933,0.363305442206207,0.411517941083061,0.261495402160023,NA,NA,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds"
"GO:0008134",0.638075998600189,0.107893286311678,0.555822448244471,0.872402298637407,0.25272315889881,0.992940637312507,0.517187943765162,0.723554123726243,"transcription factor binding"
"GO:0004407",0.646196037708129,0.329723972883238,0.577635539684194,0.865618238086442,NA,0.329496033947251,NA,NA,"histone deacetylase activity"
"GO:0043175",0.646196037708129,NA,0.860136549566719,NA,NA,0.329496033947251,NA,NA,"RNA polymerase core enzyme binding"
"GO:0099516",0.646196037708129,0.142052699795429,NA,0.310525442687813,NA,NA,NA,NA,"ion antiporter activity"
"GO:0008238",0.649891482217168,0.602446748432582,0.334814101670267,0.0284793544236933,NA,0.122712818211423,NA,0.27208569990885,"exopeptidase activity"
"GO:0004869",0.65346346155655,0.249433350840043,0.606823904128977,0.237088709977234,NA,NA,NA,NA,"cysteine-type endopeptidase inhibitor activity"
"GO:0005109",0.65346346155655,0.627313028513431,NA,NA,0.0955114993060125,0.172789810607444,NA,NA,"frizzled binding"
"GO:0005251",0.65346346155655,NA,NA,0.614213417534339,NA,0.172789810607444,NA,NA,"delayed rectifier potassium channel activity"
"GO:0030507",0.65346346155655,0.627313028513431,0.0598650129490886,0.237088709977234,NA,NA,NA,NA,"spectrin binding"
"GO:0045503",0.65346346155655,0.627313028513431,NA,0.0121568630494164,NA,NA,NA,NA,"dynein light chain binding"
"GO:0046961",0.65346346155655,0.627313028513431,0.606823904128977,0.614213417534339,NA,0.172789810607444,0.101462576567512,0.0940179062664518,"proton-transporting ATPase activity, rotational mechanism"
"GO:0090079",0.65346346155655,0.627313028513431,NA,0.062785934306639,NA,NA,NA,NA,"translation regulator activity, nucleic acid binding"
"GO:0033558",0.659589573728677,0.34379193916339,0.591191673029791,0.872206378168129,NA,0.336174938762848,NA,NA,"protein deacetylase activity"
"GO:0001046",0.660795399687507,0.828524820699605,0.17498399517231,0.955577148285762,NA,NA,0.00503634561493253,NA,"core promoter sequence-specific DNA binding"
"GO:0004721",0.663119648943095,0.437057042113262,0.148196765067995,0.973431791113166,0.532157331830841,0.761994229310178,0.191382276215481,0.526279498273628,"phosphoprotein phosphatase activity"
"GO:0005525",0.666979063852907,0.348770552408421,0.479386765126623,0.399641233100401,0.777263511494606,0.531254598678391,0.470298908280321,0.771697080218369,"GTP binding"
"GO:1990837",0.671040447536576,0.971753331291388,0.423556996902677,0.959190714789915,0.720150320170861,0.511587375481928,0.27639674150487,0.711603292764258,"sequence-specific double-stranded DNA binding"
"GO:0030374",0.671451645660328,NA,0.955010689113821,NA,NA,NA,0.2991240009501,NA,"ligand-dependent nuclear receptor transcription coactivator activity"
"GO:0008198",0.672279382889983,0.646195491360666,0.625690645717117,0.0712855681885528,NA,NA,NA,NA,"ferrous iron binding"
"GO:0015026",0.672279382889983,0.646195491360666,0.248355813954333,0.633092477336826,NA,NA,0.1065122854144,NA,"coreceptor activity"
"GO:0015035",0.672279382889983,0.0774173986568864,0.248355813954333,0.0712855681885528,NA,NA,NA,NA,"protein disulfide oxidoreductase activity"
"GO:0015605",0.672279382889983,NA,0.625690645717117,0.633092477336826,NA,NA,NA,NA,"organophosphate ester transmembrane transporter activity"
"GO:0017046",0.672279382889983,0.268546234415949,0.625690645717117,0.633092477336826,0.100281843292035,0.181014708738184,NA,NA,"peptide hormone binding"
"GO:0017075",0.672279382889983,0.646195491360666,NA,0.255511281287087,NA,0.181014708738184,NA,0.0987177960835028,"syntaxin-1 binding"
"GO:0030159",0.672279382889983,0.268546234415949,NA,NA,NA,NA,0.1065122854144,NA,"receptor signaling complex scaffold activity"
"GO:0048027",0.672279382889983,NA,0.248355813954333,0.255511281287087,NA,0.181014708738184,NA,NA,"mRNA 5'-UTR binding"
"GO:0051393",0.672279382889983,0.268546234415949,0.625690645717117,NA,NA,NA,NA,0.0987177960835028,"alpha-actinin binding"
"GO:0070717",0.672279382889983,NA,NA,0.633092477336826,NA,NA,NA,NA,"poly-purine tract binding"
"GO:0005548",0.672573495413462,0.357834439017386,0.873261124774366,0.337688156315377,0.199186066564422,NA,NA,0.196257024919878,"phospholipid transporter activity"
"GO:0005126",0.679674432234558,0.9061225539193,0.747355881273901,0.761098432268358,0.105602417898171,0.27992340931687,0.447586357250128,NA,"cytokine receptor binding"
"GO:0032550",0.682264828929899,0.364608761450165,0.495601352306416,0.4157383041966,0.780850275688058,0.538465215600547,0.475857158448658,0.775313533253702,"purine ribonucleoside binding"
"GO:0042626",0.683786547290254,0.933620078585385,0.780484262739715,0.602005843048834,NA,0.206505564961074,0.38121659672562,0.00965565172155234,"ATPase activity, coupled to transmembrane movement of substances"
"GO:0016597",0.685152779801588,0.893131432107267,0.617323917678332,0.884431079763114,NA,NA,0.215242472808513,NA,"amino acid binding"
"GO:0000149",0.687740646704083,0.449115478764085,0.753976714437367,0.596193011231168,NA,0.0883849437502953,NA,0.104363301075569,"SNARE binding"
"GO:0016645",0.690075193313251,NA,NA,0.273957746982556,NA,NA,NA,NA,"oxidoreductase activity, acting on the CH-NH group of donors"
"GO:0030742",0.690075193313251,0.664122810172828,0.266431343292559,0.65104921385454,NA,NA,NA,NA,"GTP-dependent protein binding"
"GO:0043425",0.690075193313251,0.664122810172828,0.266431343292559,0.65104921385454,NA,NA,NA,NA,"bHLH transcription factor binding"
"GO:1904680",0.690075193313251,0.664122810172828,0.266431343292559,NA,NA,0.189158531349089,NA,NA,"peptide transmembrane transporter activity"
"GO:0001883",0.692229730639559,0.375235767822487,0.506353343909644,0.426486593713135,0.783209826624074,0.543237749028094,0.479543633795089,0.777693144571799,"purine nucleoside binding"
"GO:0004812",0.697333067818795,NA,0.885156119608706,0.89009838255761,NA,NA,NA,NA,"aminoacyl-tRNA ligase activity"
"GO:0016875",0.697333067818795,NA,0.885156119608706,0.89009838255761,NA,NA,NA,NA,"ligase activity, forming carbon-oxygen bonds"
"GO:0003697",0.701325626088586,0.150458385716724,0.40478965592377,0.930681244198174,NA,0.581544880725322,NA,NA,"single-stranded DNA binding"
"GO:0032549",0.702009968886653,0.385907701309076,0.517050765316694,0.437239087117283,0.785544384702458,0.547982262430509,0.483214741686537,0.780047969537762,"ribonucleoside binding"
"GO:0008187",0.706906115018481,NA,NA,NA,NA,NA,NA,NA,"poly-pyrimidine tract binding"
"GO:0017025",0.706906115018481,0.30669417838338,0.660756018827338,0.668128610685941,NA,NA,NA,NA,"TBP-class protein binding"
"GO:0045505",0.706906115018481,0.30669417838338,NA,0.292381880395102,NA,NA,NA,NA,"dynein intermediate chain binding"
"GO:0070840",0.706906115018481,NA,0.660756018827338,0.668128610685941,NA,0.197222070686243,NA,NA,"dynein complex binding"
"GO:0019205",0.720522027091963,0.908597765742769,0.0677042630727395,0.391695603619188,NA,NA,NA,NA,"nucleobase-containing compound kinase activity"
"GO:0004129",0.722824385343517,NA,NA,0.684373461187693,NA,NA,0.121494351432402,NA,"cytochrome-c oxidase activity"
"GO:0005310",0.722824385343517,0.325638456689513,0.677039025793595,0.684373461187693,NA,NA,NA,NA,"dicarboxylic acid transmembrane transporter activity"
"GO:0008171",0.722824385343517,NA,0.677039025793595,NA,NA,NA,NA,NA,"O-methyltransferase activity"
"GO:0008574",0.722824385343517,0.697302528688644,NA,0.0238146435980158,NA,NA,NA,NA,"ATP-dependent microtubule motor activity, plus-end-directed"
"GO:0015002",0.722824385343517,NA,NA,0.684373461187693,NA,NA,0.121494351432402,NA,"heme-copper terminal oxidase activity"
"GO:0016676",0.722824385343517,NA,NA,0.684373461187693,NA,NA,0.121494351432402,NA,"oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor"
"GO:0016894",0.722824385343517,NA,NA,0.3107418996474,NA,NA,NA,NA,"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 3'-phosphomonoesters"
"GO:0030371",0.722824385343517,NA,NA,0.3107418996474,NA,NA,NA,NA,"translation repressor activity"
"GO:0042169",0.722824385343517,NA,0.302529865569688,0.684373461187693,NA,NA,NA,NA,"SH2 domain binding"
