"OR","pval","FDR","Bonf","Drug","Database","numGenesSet","numGenesSig"
1.68874380061523,0.0209533034211344,0.0454521403728171,1,"bucladesine","dsigdb",178,25
1.74829720093439,0.0215643567686918,0.0467054967383137,1,"caffeine","dsigdb",152,22
2.26886652542373,0.0216220452204403,0.0467054967383137,1,"INDOMETHACIN-SODIUM","dsigdb",61,11
2.26886652542373,0.0216220452204403,0.0467054967383137,1,"KIN001-111/A770041","dsigdb",61,11
2.50759330759331,0.0216680632961913,0.0467054967383137,1,"Cephalochromin","dsigdb",46,9
2.50759330759331,0.0216680632961913,0.0467054967383137,1,"Zebularine","dsigdb",46,9
4.57625329815303,0.0219503790734422,0.0472542882831047,1,"nabumetone","dsigdb",13,4
1.79614503551843,0.0221564987647669,0.047637869349215,1,"hesperidin","dsigdb",135,20
1.98462763351298,0.0222040018594756,0.0476798780483702,1,"lovastatin","dsigdb",93,15
1.85846889952153,0.0222610419396778,0.0477422346001896,1,"CHROMIUM","dsigdb",118,18
1.6986301369863,0.0224118508169552,0.0480052834709907,1,"metformin","dsigdb",170,24
2.88524312896406,0.0226199367393556,0.0482690765214034,1,"dacarbazine","dsigdb",32,7
2.88524312896406,0.0226199367393556,0.0482690765214034,1,"Napqi","dsigdb",32,7
2.88524312896406,0.0226199367393556,0.0482690765214034,1,"salbutamol","dsigdb",32,7
1.64177036199095,0.0228996822261089,0.0488049477443946,1,"gabexate","dsigdb",197,27
3.67834515009805,0.0229993575928132,0.0488342524230966,1,"Acitretin","dsigdb",19,5
3.67834515009805,0.0229993575928132,0.0488342524230966,1,"DEMECLOCYCLINE-HYDROCHLORIDE","dsigdb",19,5
3.67834515009805,0.0229993575928132,0.0488342524230966,1,"Pemetrexed","dsigdb",19,5
1.88701107264064,0.0232487263329799,0.0493023363155856,1,"GEMCITABINE-HYDROCHLORIDE","dsigdb",110,17
1.81662234042553,0.0233813589053552,0.0495220086132058,1,"L-threonine","dsigdb",127,19
2.34335146060927,0.0238827353871625,0.050396118607812,1,"omeprazole","dsigdb",54,10
2.34335146060927,0.0238827353871625,0.050396118607812,1,"PHA-665752","dsigdb",54,10
2.34335146060927,0.0238827353871625,0.050396118607812,1,"rofecoxib","dsigdb",54,10
1.40426813630681,0.0239630029651597,0.0505029914160659,1,"piroxicam","dsigdb",461,55
1.54264145618739,0.0246760733602187,0.0519416112088553,1,"PHA-00665752","dsigdb",262,34
2.22426470588235,0.0251735897646191,0.0528583381141325,1,"A-674563","dsigdb",62,11
2.22426470588235,0.0251735897646191,0.0528583381141325,1,"ritonavir","dsigdb",62,11
1.79986336131173,0.0257027321467937,0.0538747304341116,1,"Cyperquat","dsigdb",128,19
2.13398388246258,0.0257622907444733,0.0538747304341116,1,"MAGNESIUM","dsigdb",70,12
2.13398388246258,0.0257622907444733,0.0538747304341116,1,"Toxoflavin","dsigdb",70,12
1.86684039161598,0.0257840352106951,0.0538747304341116,1,"DL-METHIONINE","dsigdb",111,17
2.06320254506893,0.0258295708115263,0.0539038166874569,1,"desipramine","dsigdb",78,13
6.17594936708861,0.0258930456828938,0.0539043258722026,1,"clobenpropit","dsigdb",8,3
6.17594936708861,0.0258930456828938,0.0539043258722026,1,"tryptamine","dsigdb",8,3
1.69723956746878,0.0259811408796334,0.0540217624387499,1,"amantadine","dsigdb",163,23
1.3631542726698,0.0261082161299017,0.0542198641918178,1,"valproic-acid","dsigdb",551,64
1.63843709713125,0.0264878194524499,0.0549412800078189,1,"monobenzone","dsigdb",190,26
1.7652597535514,0.0265851485236883,0.0550761582416629,1,"cefadroxil","dsigdb",137,20
1.89807167579248,0.0269015413736782,0.0556639903423803,1,"Vitamin-D3","dsigdb",103,16
1.55368633870712,0.0270552583171227,0.0559142005220536,1,"geldanamycin","dsigdb",245,32
3.0904912836767,0.0274043981468789,0.0563624835228331,1,"Cladribine","dsigdb",26,6
3.0904912836767,0.0274043981468789,0.0563624835228331,1,"Entinostat","dsigdb",26,6
3.0904912836767,0.0274043981468789,0.0563624835228331,1,"halothane","dsigdb",26,6
3.0904912836767,0.0274043981468789,0.0563624835228331,1,"MANEB","dsigdb",26,6
2.57654680063458,0.0277093163652454,0.0567841158686821,1,"naloxone","dsigdb",40,8
2.57654680063458,0.0277093163652454,0.0567841158686821,1,"OXYTOCIN","dsigdb",40,8
2.57654680063458,0.0277093163652454,0.0567841158686821,1,"Vinblastine-sulfate","dsigdb",40,8
2.29115934356803,0.028068914514369,0.0573830926223011,1,"SILVER","dsigdb",55,10
2.29115934356803,0.028068914514369,0.0573830926223011,1,"WH-4-025","dsigdb",55,10
1.84709435650763,0.0285258942074936,0.0582474845793731,1,"prednisolone","dsigdb",112,17
1.75020972208441,0.0290415634809968,0.0592295044678224,1,"Andriol","dsigdb",138,20
1.23395542427497,0.0292065512643343,0.0594948266495699,1,"helveticoside","dsigdb",1275,135
1.69575934923147,0.0301386682453171,0.0613203214299112,1,"Copper(II)-chloride","dsigdb",156,22
2.37875457875458,0.0309465912701449,0.0628142120423775,1,"BUTHIONINE-SULFOXIMINE","dsigdb",48,9
2.37875457875458,0.0309465912701449,0.0628142120423775,1,"diphenhydramine","dsigdb",48,9
3.43294614572334,0.0318604341571259,0.0645922000450649,1,"4-aminophenol","dsigdb",20,5
1.20832305386991,0.0329362168747139,0.0666938833389397,1,"GW-8510","dsigdb",1551,161
2.00140865133505,0.0330925275035449,0.0668516106558579,1,"L-histidine","dsigdb",80,13
2.00140865133505,0.0330925275035449,0.0668516106558579,1,"mephentermine","dsigdb",80,13
2.49834142589299,0.033531609879073,0.0673692820647183,1,"clofibrate","dsigdb",41,8
2.49834142589299,0.033531609879073,0.0673692820647183,1,"etilefrine","dsigdb",41,8
2.14011032938919,0.0335463463184433,0.0673692820647183,1,"33258-Hoechst","dsigdb",64,11
2.14011032938919,0.0335463463184433,0.0673692820647183,1,"estrone","dsigdb",64,11
2.14011032938919,0.0335463463184433,0.0673692820647183,1,"thiram","dsigdb",64,11
4.11841688654354,0.033624484199428,0.0674467594823821,1,"IMIQUIMOD","dsigdb",14,4
1.56122159090909,0.0341031178218228,0.0683264581506556,1,"calmidazolium","dsigdb",221,29
1.80882369052445,0.0346689633286386,0.0693786179287896,1,"Velcade(Bortezomib)","dsigdb",114,17
2.67124735729387,0.0353119296535092,0.0702227583901929,1,"cilostazol","dsigdb",34,7
2.67124735729387,0.0353119296535092,0.0702227583901929,1,"letrozole","dsigdb",34,7
2.67124735729387,0.0353119296535092,0.0702227583901929,1,"uric-acid","dsigdb",34,7
2.94317410006792,0.0353379042221616,0.0702227583901929,1,"PURPURIN","dsigdb",27,6
2.94317410006792,0.0353379042221616,0.0702227583901929,1,"rolipram","dsigdb",27,6
2.94317410006792,0.0353379042221616,0.0702227583901929,1,"triprolidine","dsigdb",27,6
1.92568700265252,0.0360562372008442,0.0715668037572054,1,"clioquinol","dsigdb",89,14
2.31916666666667,0.036521833556309,0.072238661500588,1,"INCB18424","dsigdb",49,9
2.31916666666667,0.036521833556309,0.072238661500588,1,"ketamine","dsigdb",49,9
2.31916666666667,0.036521833556309,0.072238661500588,1,"ketanserin","dsigdb",49,9
1.73579363585012,0.0368070860784805,0.0727185188456655,1,"L-glutamine","dsigdb",132,19
2.02872110297375,0.0380857806037929,0.0751577036220682,1,"toluene","dsigdb",73,12
2.10037076271186,0.0384173307361405,0.0757243339943578,1,"etynodiol","dsigdb",65,11
2.42473636731266,0.0401621986128557,0.0789810249537705,1,"Chromium(II)-chloride","dsigdb",42,8
2.42473636731266,0.0401621986128557,0.0789810249537705,1,"pararosaniline","dsigdb",42,8
1.94319701231039,0.0417612993440706,0.0820311237115672,1,"K252a","dsigdb",82,13
1.3702930686031,0.0423018614837995,0.0829973231644167,1,"amiodarone","dsigdb",445,52
1.84229981801638,0.0425324260428874,0.0833419913796289,1,"635-65-4","dsigdb",99,15
3.21822201689546,0.0427249341213563,0.0833419913796289,1,"beta-Lapachone","dsigdb",21,5
3.21822201689546,0.0427249341213563,0.0833419913796289,1,"DIALLYL-DISULFIDE","dsigdb",21,5
3.21822201689546,0.0427249341213563,0.0833419913796289,1,"Triton-X-100","dsigdb",21,5
2.26248548199768,0.0427708166904254,0.0833419913796289,1,"3-Butylidenephthalide","dsigdb",50,9
2.26248548199768,0.0427708166904254,0.0833419913796289,1,"Everolimus","dsigdb",50,9
1.99589722549874,0.0430115535125649,0.0836199529520218,1,"promethazine","dsigdb",74,12
1.99589722549874,0.0430115535125649,0.0836199529520218,1,"salicylic-acid","dsigdb",74,12
2.57571353065539,0.0432009092392482,0.0837017616510433,1,"Calcium-phosphate","dsigdb",35,7
2.57571353065539,0.0432009092392482,0.0837017616510433,1,"ETHACRYNIC-ACID","dsigdb",35,7
2.57571353065539,0.0432009092392482,0.0837017616510433,1,"selegiline","dsigdb",35,7
1.52904343555604,0.0437459524906095,0.0846242550585342,1,"OCHRATOXIN-A","dsigdb",225,29
2.06207627118644,0.0437763008572593,0.0846242550585342,1,"nadide","dsigdb",66,11
10.2894043226147,0.0439093376668952,0.0846893899570773,1,"60282-87-3","dsigdb",4,2
10.2894043226147,0.0439093376668952,0.0846893899570773,1,"leukotriene-D4","dsigdb",4,2
1.87547624789004,0.0446757199827875,0.0859903412466481,1,"PKC-412","dsigdb",91,14
2.8092493876963,0.044684716917613,0.0859903412466481,1,"SODIUM-SULFATE","dsigdb",28,6
1.41552256713308,0.0449734934513475,0.0864484851573253,1,"dihydroergotamine","dsigdb",349,42
1.75428799149841,0.0456783614144833,0.0877045114996554,1,"water","dsigdb",117,17
5.14636075949367,0.0458835610784546,0.0879994056679022,1,"finasteride","dsigdb",9,3
1.82053203446984,0.0469345458003953,0.0899139332468247,1,"kaempferol","dsigdb",100,15
1.28263426714131,0.0474103538774464,0.0906659585001332,1,"piperlongumine","dsigdb",718,79
1.66500712458583,0.0476152399625479,0.0906659585001332,1,"14-Deoxy-11,12-didehydroandrographolide","dsigdb",144,20
2.35533731207978,0.0476461576634131,0.0906659585001332,1,"Chromium(III)-oxide","dsigdb",43,8
2.35533731207978,0.0476461576634131,0.0906659585001332,1,"dobutamine","dsigdb",43,8
2.35533731207978,0.0476461576634131,0.0906659585001332,1,"INDIRUBIN-3'-MONOXIME","dsigdb",43,8
2.35533731207978,0.0476461576634131,0.0906659585001332,1,"Pterostilbene","dsigdb",43,8
1.54111772205695,0.0481943641066676,0.0915804994099355,1,"kojic-acid","dsigdb",208,27
1.96411537588008,0.0483782248136564,0.0915804994099355,1,"beta-Levulose","dsigdb",75,12
1.96411537588008,0.0483782248136564,0.0915804994099355,1,"hexachlorophene","dsigdb",75,12
1.96411537588008,0.0483782248136564,0.0915804994099355,1,"Vincristine-sulfate","dsigdb",75,12
1.41381593110872,0.048602837692267,0.0915804994099355,1,"Pentabromodiphenyl-ether","dsigdb",341,41
3.74382345886304,0.0486101771061534,0.0915804994099355,1,"58-64-0","dsigdb",15,4
3.74382345886304,0.0486101771061534,0.0915804994099355,1,"Bosentan","dsigdb",15,4
3.74382345886304,0.0486101771061534,0.0915804994099355,1,"CHRYSENE","dsigdb",15,4
3.74382345886304,0.0486101771061534,0.0915804994099355,1,"Dehydroepiandrosterone","dsigdb",15,4
1.5524783275571,0.0489799692014673,0.0921753283537546,1,"astemizole","dsigdb",199,26
2.02514944007264,0.049645448405486,0.0929663089786094,1,"Pingyangmycin","dsigdb",67,11
2.20850340136054,0.0497274333070333,0.0929663089786094,1,"cytosine","dsigdb",51,9
2.20850340136054,0.0497274333070333,0.0929663089786094,1,"Levorphanol-tartrate","dsigdb",51,9
2.20850340136054,0.0497274333070333,0.0929663089786094,1,"methylprednisolone","dsigdb",51,9
2.20850340136054,0.0497274333070333,0.0929663089786094,1,"RO-3306","dsigdb",51,9
2.20850340136054,0.0497274333070333,0.0929663089786094,1,"sevoflurane","dsigdb",51,9
1.43841410723371,0.0497946183847181,0.0929899499955578,1,"CUPRIC-OXIDE","dsigdb",303,37
1.70422720688293,0.0506969266497651,0.0945714003696383,1,"PHOSPHINE","dsigdb",127,18
1.67610474631751,0.0511956560357493,0.095397369990112,1,"withaferin-A","dsigdb",136,19
2.48676824378508,0.0521971058416196,0.0970513254743309,1,"Dibenziodolium","dsigdb",36,7
2.48676824378508,0.0521971058416196,0.0970513254743309,1,"piperine","dsigdb",36,7
1.38169456368298,0.0534388691465525,0.0992519301687059,1,"atovaquone","dsigdb",382,45
1.68864723792953,0.0550117705849538,0.102062098854566,1,"Adenosine-triphosphate","dsigdb",128,18
2.68697030248742,0.0555203484699915,0.10263981437876,1,"bisindolylmaleimide-IX","dsigdb",29,6
2.68697030248742,0.0555203484699915,0.10263981437876,1,"Osajin","dsigdb",29,6
2.68697030248742,0.0555203484699915,0.10263981437876,1,"SU-5416","dsigdb",29,6
3.02875955028263,0.0557077986692087,0.10263981437876,1,"cefaclor","dsigdb",22,5
3.02875955028263,0.0557077986692087,0.10263981437876,1,"digitoxin","dsigdb",22,5
3.02875955028263,0.0557077986692087,0.10263981437876,1,"sodium-fluoride","dsigdb",22,5
2.28979375991539,0.0560234956609055,0.10263981437876,1,"BX-795","dsigdb",44,8
2.28979375991539,0.0560234956609055,0.10263981437876,1,"ns-398","dsigdb",44,8
2.28979375991539,0.0560234956609055,0.10263981437876,1,"OZONE","dsigdb",44,8
2.28979375991539,0.0560234956609055,0.10263981437876,1,"RO-31-8220","dsigdb",44,8
2.28979375991539,0.0560234956609055,0.10263981437876,1,"SP600125","dsigdb",44,8
1.98951828724353,0.0560455526021262,0.10263981437876,1,"ketoconazole","dsigdb",68,11
1.54605410310649,0.0564898389256805,0.103342462841508,1,"dexibuprofen","dsigdb",192,25
2.06151402858655,0.0572427226125593,0.104607547753927,1,"CARBON-TETRACHLORIDE","dsigdb",60,10
1.7375185174833,0.0581375921258933,0.106129116246947,1,"L-leucine","dsigdb",111,16
1.58829556165731,0.0588424215727063,0.107300886397288,1,"benserazide","dsigdb",165,22
1.67334798913746,0.0595876441195844,0.108543732076807,1,"serine","dsigdb",129,18
1.8048673740053,0.060269795970211,0.10966915915604,1,"mesalazine","dsigdb",94,14
1.90348538583833,0.0605042932642944,0.109861363168927,1,"Imatinib","dsigdb",77,12
1.90348538583833,0.0605042932642944,0.109861363168927,1,"TITANIUM-DIOXIDE","dsigdb",77,12
1.17280945218861,0.0609407745323746,0.110536192103935,1,"alsterpaullone","dsigdb",1750,177
1.56227906520031,0.062136777145117,0.112585765177922,1,"chlorpromazine","dsigdb",175,23
2.40375264270613,0.0623479462626939,0.112848458999887,1,"Masoprocol","dsigdb",37,7
1.57718433670751,0.0629688428652429,0.113659120292706,1,"diethylstilbestrol","dsigdb",166,22
1.95511579485681,0.0629958174056349,0.113659120292706,1,"benzbromarone","dsigdb",69,11
1.95511579485681,0.0629958174056349,0.113659120292706,1,"CP-690334-01","dsigdb",69,11
1.83634277081306,0.0638299861607712,0.115042416917669,1,"HEXACHLOROETHANE","dsigdb",86,13
1.18222734995055,0.065271944888695,0.117371341373302,1,"lanatoside-C","dsigdb",1510,154
2.22779310246259,0.0653286820898904,0.117371341373302,1,"chlorophyll-a","dsigdb",45,8
2.22779310246259,0.0653286820898904,0.117371341373302,1,"coenzyme-A","dsigdb",45,8
2.10790043290043,0.0658828782190189,0.118118093967852,1,"lasalocid","dsigdb",53,9
2.10790043290043,0.0658828782190189,0.118118093967852,1,"SILVER-NITRATE","dsigdb",53,9
1.78249336870027,0.066228688984317,0.118613355796492,1,"GONADORELIN","dsigdb",95,14
3.43166226912929,0.0670383080821143,0.119436066123307,1,"CP-55940","dsigdb",16,4
3.43166226912929,0.0670383080821143,0.119436066123307,1,"Etomidate","dsigdb",16,4
3.43166226912929,0.0670383080821143,0.119436066123307,1,"gsno","dsigdb",16,4
3.43166226912929,0.0670383080821143,0.119436066123307,1,"POLY-I-C","dsigdb",16,4
3.43166226912929,0.0670383080821143,0.119436066123307,1,"terconazole","dsigdb",16,4
1.73835253703571,0.0678721222866391,0.120220745425477,1,"thalidomide","dsigdb",104,15
2.57488114104596,0.0679018051875276,0.120220745425477,1,"coumarin","dsigdb",30,6
2.57488114104596,0.0679018051875276,0.120220745425477,1,"Cyclohexanecarboxamide,-4-(1-aminoethyl)-N-4-pyridinyl-,-trans-","dsigdb",30,6
2.57488114104596,0.0679018051875276,0.120220745425477,1,"levamisole","dsigdb",30,6
2.57488114104596,0.0679018051875276,0.120220745425477,1,"RUTIN","dsigdb",30,6
2.57488114104596,0.0679018051875276,0.120220745425477,1,"zafirlukast","dsigdb",30,6
1.81143418073429,0.0704169261594204,0.124463365955612,1,"Pinosylvin","dsigdb",87,13
2.860348468849,0.070882069409325,0.124463365955612,1,"fentanyl","dsigdb",23,5
2.860348468849,0.070882069409325,0.124463365955612,1,"floxuridine","dsigdb",23,5
2.860348468849,0.070882069409325,0.124463365955612,1,"Lysergide","dsigdb",23,5
2.860348468849,0.070882069409325,0.124463365955612,1,"naphthalene","dsigdb",23,5
2.860348468849,0.070882069409325,0.124463365955612,1,"nevirapine","dsigdb",23,5
2.860348468849,0.070882069409325,0.124463365955612,1,"trolox","dsigdb",23,5
2.860348468849,0.070882069409325,0.124463365955612,1,"vanillin","dsigdb",23,5
1.19357275708773,0.0713391000710367,0.125137001667816,1,"digoxin","dsigdb",1272,131
4.41094032549729,0.0725897295515051,0.126549579637338,1,"Anandamide","dsigdb",10,3
4.41094032549729,0.0725897295515051,0.126549579637338,1,"Butyl-4-hydroxybenzoate","dsigdb",10,3
4.41094032549729,0.0725897295515051,0.126549579637338,1,"cortisone","dsigdb",10,3
4.41094032549729,0.0725897295515051,0.126549579637338,1,"mometasone-furoate","dsigdb",10,3
4.41094032549729,0.0725897295515051,0.126549579637338,1,"o6-benzylguanine","dsigdb",10,3
4.41094032549729,0.0725897295515051,0.126549579637338,1,"PEPCID","dsigdb",10,3
2.32609288685808,0.0736909477885273,0.128076519856717,1,"CHEBI:18224","dsigdb",38,7
2.32609288685808,0.0736909477885273,0.128076519856717,1,"Melitten","dsigdb",38,7
2.32609288685808,0.0736909477885273,0.128076519856717,1,"propranolol","dsigdb",38,7
1.71894904458599,0.0739909629439854,0.128466997779527,1,"eugenol","dsigdb",105,15
1.84647509669459,0.0745924372468445,0.129379557991729,1,"sertraline","dsigdb",79,12
1.65447737252622,0.075067002432965,0.129656543481115,1,"clidinium-bromide","dsigdb",123,17
1.65447737252622,0.075067002432965,0.129656543481115,1,"Dinoprostone","dsigdb",123,17
2.06095238095238,0.0751323548148631,0.129656543481115,1,"hesperadin","dsigdb",54,9
2.06095238095238,0.0751323548148631,0.129656543481115,1,"metergoline","dsigdb",54,9
2.06095238095238,0.0751323548148631,0.129656543481115,1,"pyrimethamine","dsigdb",54,9
2.16905563750731,0.0755902903462398,0.130183277818524,1,"budesonide","dsigdb",46,8
2.16905563750731,0.0755902903462398,0.130183277818524,1,"QUINOLINE","dsigdb",46,8
1.78718981972428,0.0774569917394267,0.133263542800931,1,"Adehl","dsigdb",88,13
1.73936275606404,0.0793548213077907,0.136391099122765,1,"bilirubin","dsigdb",97,14
1.24630438055096,0.0803802825833305,0.138014483186887,1,"67526-95-8","dsigdb",736,79
1.69997200251977,0.0804823956963367,0.138050789398646,1,"Hydrogen","dsigdb",106,15
1.61481173288954,0.0806468633846854,0.138193871428029,1,"MANGANESE-CHLORIDE","dsigdb",133,18
1.63893054714114,0.0810173249858243,0.138689296285974,1,"hydroquinone","dsigdb",124,17
2.47175911251981,0.0818671897357073,0.13986328506952,1,"carboplatin","dsigdb",31,6
2.47175911251981,0.0818671897357073,0.13986328506952,1,"flunisolide","dsigdb",31,6
1.94452490586014,0.0822639529671248,0.140260039808948,1,"Bexarotene","dsigdb",63,10
1.94452490586014,0.0822639529671248,0.140260039808948,1,"monensin","dsigdb",63,10
1.54800319488818,0.0831136060729741,0.141567131223198,1,"1,4-chrysenequinone","dsigdb",161,21
2.01604554865424,0.0851903101294385,0.14495955965139,1,"TETRACHLOROETHYLENE","dsigdb",55,9
2.25328686575053,0.0862534185408805,0.146184968799405,1,"dinoprostone","dsigdb",39,7
2.25328686575053,0.0862534185408805,0.146184968799405,1,"orlistat","dsigdb",39,7
2.25328686575053,0.0862534185408805,0.146184968799405,1,"Silybin","dsigdb",39,7
2.25328686575053,0.0862534185408805,0.146184968799405,1,"SU11652","dsigdb",39,7
1.71856763925729,0.0865415963426868,0.146527727670587,1,"ibuprofen","dsigdb",98,14
2.11333035024204,0.0868307540768269,0.146580629406921,1,"Ethidium","dsigdb",47,8
2.11333035024204,0.0868307540768269,0.146580629406921,1,"etretinate","dsigdb",47,8
2.11333035024204,0.0868307540768269,0.146580629406921,1,"valsartan","dsigdb",47,8
1.62367162592986,0.0872876177914371,0.147206121003363,1,"STOCK1N-28457","dsigdb",125,17
2.70966486967154,0.0882798902747474,0.148439065994521,1,"chlordecone","dsigdb",24,5
2.70966486967154,0.0882798902747474,0.148439065994521,1,"GADOLINIUM","dsigdb",24,5
2.70966486967154,0.0882798902747474,0.148439065994521,1,"TACROLIMUS-MONOHYDRATE","dsigdb",24,5
3.16752587781612,0.0889240467630186,0.149081120679397,1,"Aristolochic-acid","dsigdb",17,4
3.16752587781612,0.0889240467630186,0.149081120679397,1,"Azinphos-methyl","dsigdb",17,4
3.16752587781612,0.0889240467630186,0.149081120679397,1,"PHENANTHRENE","dsigdb",17,4
1.19544690603514,0.0893772947688193,0.149693799195321,1,"digoxigenin","dsigdb",1104,114
1.29939846882975,0.0899138417285924,0.150444651763739,1,"fisetin","dsigdb",475,53
1.55161720159899,0.0902086366324029,0.15078992691985,1,"ionomycin","dsigdb",153,20
1.56818723404255,0.0916759851141786,0.153092609813589,1,"Coxistac","dsigdb",144,19
1.69826181931659,0.094155720020345,0.156926200033908,1,"acacetin","dsigdb",99,14
1.69826181931659,0.094155720020345,0.156926200033908,1,"monorden","dsigdb",99,14
1.97304964539007,0.0960721454592428,0.15980781269074,1,"1-butanol","dsigdb",56,9
1.97304964539007,0.0960721454592428,0.15980781269074,1,"reserpine","dsigdb",56,9
6.85925144965735,0.0963581028012014,0.160127256604336,1,"dichlorphenamide","dsigdb",5,2
1.82860340349918,0.0966197818009662,0.160405772123318,1,"Nilotinib","dsigdb",73,11
2.37656954772644,0.0974358918367953,0.161446254209656,1,"1,2-NAPHTHOQUINONE","dsigdb",32,6
2.37656954772644,0.0974358918367953,0.161446254209656,1,"DL-Mevalonic-acid","dsigdb",32,6
2.06039132734003,0.0990662316431354,0.163988276651986,1,"TBTO","dsigdb",48,8
1.76706790824438,0.0996324582579504,0.164765607497386,1,"azathioprine","dsigdb",82,12
2.18489333077071,0.100052387362282,0.164980000437806,1,"JAK3-Inhibitor-VI","dsigdb",40,7
2.18489333077071,0.100052387362282,0.164980000437806,1,"Lead-dichloride","dsigdb",40,7
2.18489333077071,0.100052387362282,0.164980000437806,1,"maprotiline","dsigdb",40,7
1.31796804092522,0.100930930127472,0.166267860741392,1,"theophylline","dsigdb",398,45
0,0.101262524526617,0.166653092970928,1,"0173570-0000","dsigdb",38,0
1.64546347743597,0.102271042593922,0.16815055701315,1,"ACROLEIN","dsigdb",109,15
1.35567452064813,0.10286737081628,0.168968080194371,1,"cantharidin","dsigdb",319,37
3.859375,0.10570062066969,0.172955430174493,1,"Cytomel","dsigdb",11,3
3.859375,0.10570062066969,0.172955430174493,1,"GLYCYRRHETINIC-ACID","dsigdb",11,3
3.859375,0.10570062066969,0.172955430174493,1,"metyrapone","dsigdb",11,3
3.859375,0.10570062066969,0.172955430174493,1,"MPEP","dsigdb",11,3
1.93184523809524,0.107789084496602,0.175368150645866,1,"3-methyladenine","dsigdb",57,9
1.93184523809524,0.107789084496602,0.175368150645866,1,"UNII-768N7QO4KH","dsigdb",57,9
2.57404963041183,0.107895126115844,0.175368150645866,1,"Lenalidomide","dsigdb",25,5
2.57404963041183,0.107895126115844,0.175368150645866,1,"nelfinavir","dsigdb",25,5
2.57404963041183,0.107895126115844,0.175368150645866,1,"POTASSIUM","dsigdb",25,5
2.57404963041183,0.107895126115844,0.175368150645866,1,"probenecid","dsigdb",25,5
2.57404963041183,0.107895126115844,0.175368150645866,1,"riboflavin","dsigdb",25,5
1.51715555833829,0.108966329891078,0.176940564251703,1,"Aflodac","dsigdb",156,20
1.6963501885982,0.110346573781397,0.179011330444607,1,"Chromium(VI)","dsigdb",92,13
1.65905058081039,0.110694939316245,0.17940577142034,1,"mycophenolic-acid","dsigdb",101,14
1.34598757961302,0.111605997581944,0.180710565885295,1,"15-delta-prostaglandin-J2","dsigdb",321,37
2.0100346957991,0.112306571449637,0.18167239499206,1,"UNII-9XX54M675G","dsigdb",49,8
2.94112325669054,0.114183436142688,0.184000750220396,1,"5-Aminosalicylic-acid","dsigdb",18,4
2.94112325669054,0.114183436142688,0.184000750220396,1,"Mitoxantrone-dihydrochloride","dsigdb",18,4
2.94112325669054,0.114183436142688,0.184000750220396,1,"rosmarinic-acid","dsigdb",18,4
2.94112325669054,0.114183436142688,0.184000750220396,1,"Wogonin","dsigdb",18,4
2.28843106180666,0.114609264946663,0.184000750220396,1,"20255-95-2","dsigdb",33,6
2.28843106180666,0.114609264946663,0.184000750220396,1,"4,5,6,7-tetrabromobenzotriazole","dsigdb",33,6
2.28843106180666,0.114609264946663,0.184000750220396,1,"Fisetin","dsigdb",33,6
2.28843106180666,0.114609264946663,0.184000750220396,1,"methyldopa","dsigdb",33,6
2.12052294490735,0.115094737432098,0.184086798613253,1,"(-)-Epicatechin","dsigdb",41,7
2.12052294490735,0.115094737432098,0.184086798613253,1,"Corilagin","dsigdb",41,7
2.12052294490735,0.115094737432098,0.184086798613253,1,"ticlopidine","dsigdb",41,7
2.12052294490735,0.115094737432098,0.184086798613253,1,"trans-Lutein","dsigdb",41,7
1.77127747616525,0.117094880478988,0.187110376023125,1,"chloroquine","dsigdb",75,11
1.67505965005302,0.119790244941127,0.191238171933166,1,"AG-028671","dsigdb",93,13
1.89232264334305,0.120348140543949,0.191949092261396,1,"alimemazine","dsigdb",58,9
0,0.121347449339754,0.193362057125497,1,"4-Aminobiphenyl","dsigdb",35,0
1.96207599909345,0.126555369342087,0.20128442605248,1,"15-Acetyldeoxynivalenol","dsigdb",50,8
1.96207599909345,0.126555369342087,0.20128442605248,1,"lidocaine","dsigdb",50,8
1.59432661369755,0.127664382729523,0.202859061093976,1,"ZEARALENONE","dsigdb",112,15
1.74393741851369,0.128275742486812,0.203640727132229,1,"microcystin-RR","dsigdb",76,11
1.69418733802295,0.12958498893391,0.203981988321164,1,"DEOXYNIVALENOL","dsigdb",85,12
2.45135012822447,0.129687082310933,0.203981988321164,1,"139890-68-9","dsigdb",26,5
2.45135012822447,0.129687082310933,0.203981988321164,1,"2-Mercaptobenzothiazole","dsigdb",26,5
2.45135012822447,0.129687082310933,0.203981988321164,1,"C2-ceramide","dsigdb",26,5
2.45135012822447,0.129687082310933,0.203981988321164,1,"dibutyl-phthalate","dsigdb",26,5
2.45135012822447,0.129687082310933,0.203981988321164,1,"efavirenz","dsigdb",26,5
2.45135012822447,0.129687082310933,0.203981988321164,1,"Paricalcitol","dsigdb",26,5
2.45135012822447,0.129687082310933,0.203981988321164,1,"Romidepsin","dsigdb",26,5
2.45135012822447,0.129687082310933,0.203981988321164,1,"Salmeterol","dsigdb",26,5
2.45135012822447,0.129687082310933,0.203981988321164,1,"DEXAMETHASONE","DGI",26,5
2.05983086680761,0.131377515440528,0.206450381406544,1,"Tanespimycin","dsigdb",42,7
2.206588182024,0.133371685884603,0.208622682966282,1,"h-89","dsigdb",34,6
2.206588182024,0.133371685884603,0.208622682966282,1,"NSC94017","dsigdb",34,6
2.206588182024,0.133371685884603,0.208622682966282,1,"Redoxal","dsigdb",34,6
